,url,product_name,product_price
63,https://www.vandenborre.be/fr/smartphone/motorola-moto-g23-concrete-grey,MOTOROLA MOTO G23 CONCRETE GREY,"€ 189,00"
64,https://www.vandenborre.be/fr/smartphone/samsung-galaxy-a14-lte-128gb-black,SAMSUNG GALAXY A14 LTE 128GB BLACK,"€ 196,99"
65,https://www.vandenborre.be/fr/smartphone/motorola-moto-g32-128gb-mineral-grey,MOTOROLA MOTO G32 128GB MINERAL GREY,"€ 199,00"
66,https://www.vandenborre.be/fr/smartphone/oneplus-nord-ce-2-lite-5g-128-bk,ONEPLUS NORD CE 2 LITE 5G 128 BK,"€ 199,00"
67,https://www.vandenborre.be/fr/smartphone/xiaomi-redmi-12-256gb-midnight-black,XIAOMI REDMI 12 256GB MIDNIGHT BLACK,"€ 199,00"
68,https://www.vandenborre.be/fr/smartphone/xiaomi-redmi-12-256gb-sky-blue,XIAOMI REDMI 12 256GB SKY BLUE,"€ 199,00"
69,https://www.vandenborre.be/fr/smartphone/syco-rs-403,SYCO RS-403,"€ 199,00"
70,https://www.vandenborre.be/fr/smartphone/oppo-a57s-starry-black,OPPO A57S STARRY BLACK,"€ 199,99"
71,https://www.vandenborre.be/fr/smartphone/emporia-supereasy-32gb-black,EMPORIA SUPEREASY 32GB BLACK,"€ 219,99"
72,https://www.vandenborre.be/fr/babyphone/philips-scd503-26,PHILIPS SCD503/26,"€ 45,99"
73,https://www.vandenborre.be/fr/babyphone/philips-avent-scd713-26,PHILIPS AVENT SCD713/26,"€ 114,95"
74,https://www.vandenborre.be/fr/babyphone/philips-scd833-26,PHILIPS SCD833/26,"€ 146,99"
75,https://www.vandenborre.be/fr/babyphone/philips-avent-scd733-26,PHILIPS AVENT SCD733/26,"€ 128,00"
76,https://www.vandenborre.be/fr/carte-prepayee/proximus-pay-go-10,PROXIMUS PAY&GO 10,"€ 10,00"
77,https://www.vandenborre.be/fr/carte-prepayee/orange-tempo-easy,ORANGE TEMPO EASY,"€ 15,00"
78,https://www.vandenborre.be/fr/carte-prepayee/orange-tempo-giga,ORANGE TEMPO GIGA,"€ 15,00"
79,https://www.vandenborre.be/fr/imprimante-laser/brother-dcp-l2530dw,BROTHER DCP-L2530DW,"€ 154,99"
80,https://www.vandenborre.be/fr/imprimante-laser/hp-mfp-179-fnw,HP MFP 179 FNW,"€ 323,00"
81,https://www.vandenborre.be/fr/imprimante-laser/canon-i-sensys-mf655cdw,CANON I-SENSYS MF655CDW,"€ 369,00"
82,https://www.vandenborre.be/fr/imprimante-laser/hp-laserjet-pro-color-m183fw,HP LASERJET PRO COLOR M183FW,"€ 379,00"
83,https://www.vandenborre.be/fr/imprimante-laser/hp-lj-pro-mfp-m283fdw,HP LJ PRO MFP M283FDW,"€ 419,00"
84,https://www.vandenborre.be/fr/imprimante-laser/brother-mfc-l8690cdw,BROTHER MFC-L8690CDW,"€ 499,00"
85,https://www.vandenborre.be/fr/imprimante-laser/hp-laserjet-m110we-hp,HP LASERJET M110WE HP+,"€ 85,00"
86,https://www.vandenborre.be/fr/imprimante-laser/hp-laserjet-m209dwe-hp,HP LASERJET M209dwe (HP+),"€ 106,00"
87,https://www.vandenborre.be/fr/imprimante-laser/brother-hl-l2350dw,BROTHER HL-L2350DW,"€ 126,61"
88,https://www.vandenborre.be/fr/imprimante-laser/hp-mfp-m140we-hp,HP MFP M140WE HP+,"€ 129,90"
89,https://www.vandenborre.be/fr/imprimante-laser/hp-mfp-m234dwe-hp,HP MFP M234DWE (HP+),"€ 159,00"
90,https://www.vandenborre.be/fr/imprimante-laser/brother-mfc-l2710dw,BROTHER MFC-L2710DW,"€ 173,00"
91,https://www.vandenborre.be/fr/imprimante-laser/hp-laserjet-mfp-m234sdwe-hp,HP LASERJET MFP M234sdwe (HP+),"€ 189,00"
92,https://www.vandenborre.be/fr/imprimante-laser/hp-laser-jet-pro-3002dwe,HP LASER JET PRO 3002DWE,"€ 230,00"
93,https://www.vandenborre.be/fr/imprimante-laser/hp-color-laser-150nw,HP COLOR LASER 150NW,"€ 251,99"
94,https://www.vandenborre.be/fr/imprimante-laser/hp-color-laserjet-mfp-178nw,HP COLOR LASERJET MFP 178NW,"€ 282,68"
95,https://www.vandenborre.be/fr/imprimante-laser/brother-mfc-l3730cdn,BROTHER MFC-L3730CDN,"€ 327,00"
96,https://www.vandenborre.be/fr/imprimante-laser/canon-i-sensys-mf657cdw,CANON I-SENSYS MF657CDW,"€ 425,00"
97,https://www.vandenborre.be/fr/imprimante-laser/hp-laserjet-pro-m203dw,HP LASERJET PRO M203DW,"€ 149,00"
98,https://www.vandenborre.be/fr/camescope/sony-fdr-ax43ab,SONY FDR-AX43AB,"€ 749,00"
99,https://www.vandenborre.be/fr/camescope/agfa-camcorder-cc2700-2-7k,AGFA CAMCORDER CC2700 2.7K,"€ 129,00"
100,https://www.vandenborre.be/fr/camescope/sony-fdr-ax53-bag-16gb,SONY FDR-AX53 + BAG + 16GB,"€ 839,00"
101,https://www.vandenborre.be/fr/camescope/sony-hdrcx405b,SONY HDRCX405B,"€ 229,00"
102,https://www.vandenborre.be/fr/software/fsecure-freedome,FSECURE FREEDOME,"€ 19,99"
103,https://www.vandenborre.be/fr/software/druide-antidote-plus-perso-v2,DRUIDE ANTIDOTE PLUS PERSO V2,"€ 59,00"
104,https://www.vandenborre.be/fr/software/microsoft-365-personal-fr-office-abonnement-annuel,MICROSOFT 365 Personal FR (Office) - Abonnement an...,"€ 69,00"
105,https://www.vandenborre.be/fr/software/microsoft-365-personal-nl-office-abonnement-annuel,MICROSOFT 365 Personal NL (Office) - Abonnement an...,"€ 69,00"
106,https://www.vandenborre.be/fr/software/microsoft-365-famille-fr-office-abonnement-annuel,MICROSOFT 365 Famille FR (Office) - Abonnement ann...,"€ 99,00"
